# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,TABLE - 1: WATER QUALITY OF GROUND WATER IN ANDHRA PRADESH - 2019,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Total Coli,,Faecal Coli
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,"AND NAGAR HAVELI ",,,,,,,,,,,,,,,,,
,"WELL AT VILLAGE MASAT,DAMAN AND DIU, DADRA",,,,,,,,,,,,,,,,,
"2455 ",,"28.0 ","32.0 ","2.2 ","4.3 ","7.0 ","7.1 ","1410 ","1775 ","BDL ","BDL ","1.10 ","2.70 ","2 ","2 ","2 ",4,
,"DADRAAND NAGAR HAVELI ",,,,,,,,,,,,,,,,,
,"WELL AT VILLAGE PIPERIA,DAMAN AND DIU, DADRA",,,,,,,,,,,,,,,,,
"2456 ",,"29.0 ","32.0 ","4.7 ","6.0 ","7.1 ","7.5 ","1860 ","3270 ","BDL ","BDL ","4.00 ","6.50 ","2 ","2 ","2 ",4,
,"DADRAAND NAGAR HAVELI ",,,,,,,,,,,,,,,,,
,"WELL AT VILLAGE GALONDA,DAMAN AND DIU, DADRA",,,,,,,,,,,,,,,,,
"2457 ",,"28.0 ","33.0 ","2.7 ","5.2 ","7.0 ","7.5 ","489 ","1056 ","BDL ","BDL ","1.10 ","2.60 ","2 ","2 ","2 ",2,
,"DADRAAND NAGAR HAVELI ",,,,,,,,,,,,,,,,,
,"DAMAN AND DIU, DADRA",,,,,,,,,,,,,,,,,
"2458 ","WELL AT VILLAGE, DADRA ","28.0 ","33.0 ","2.1 ","5.7 ","6.9 ","7.5 ","3080 ","5010 ","BDL ","BDL ","1.40 ","3.50 ","2 ","2 ","2 ",2,
,"AND NAGAR HAVELI ",,,,,,,,,,,,,,,,,

,,,TABLE - 8: WATER QUALITY OF GROUND WATER IN GOA - 2019,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Total Coli,Faecal Coli,,,
,,,Temperature,,,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,form,form,,,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,(MPN/100ml),(MPN/100ml),,,
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max min max ","min ",max,,
,WELL AT VERNA,,,,,,,,,,,,,,,,,
2277,INDI.ESTATE.(M/S CIPLA,"GOA ","29.0 ","29.0 ","5.6 ","5.6 ","7.1 ","7.1 ","223 ","223 ","BDL ","BDL ","0.38 ","0.38 ","5 ",5,,
,LIMITED),,,,,,,,,,,,,,,,,
"2278 ","WELL AT SANCOALE INDL.ESTATE ","GOA ","29.0 ","29.0 ","6.4 ","6.4 ","7.1 ","7.1 ","68 ","68 ","BDL ","BDL ","0.78 ","0.78 ","2 ",2,,
,"WELL AT ZUARI INDUSTRIES LTD,",,,,,,,,,,,,,,,,,
"2279 ",,"GOA ","29.0 ","29.0 ","5.2 ","5.2 ","6.3 ","6.3 ","307 ","307 ","BDL ","BDL ","2.89 ","2.89 ","2 ",2,,
,"ZUARI NAGAR ",,,,,,,,,,,,,,,,,
,WELL AT KUDAI INDL.,,,,,,,,,,,,,,,,,
2280,ESTATE(M/S CADILA,"GOA ",,,"6.5 ","6.5 ","6.5 ","6.5 ","238 ","238 ","BDL ","BDL ","0.10 ","0.10 ","8 ",8,,
,HEALTHCARE LIMITED),,,,,,,,,,,,,,,,,
"2281 ","WELL AT CORLIM INDL. ESTATE ","GOA ",,,"7.0 ","7.0 ","6.5 ","6.5 ","98 ","98 ","BDL ","BDL ","0.06 ","0.06 ","2 ",2,,
,WELL AT PILERNE INDUSTRIAL,,,,,,,,,,,,,,,,,
"2282 ",,"GOA ","29.0 ","29.0 ","5.2 ","5.2 ","7.3 ","7.3 ","245 ","245 ","BDL ","BDL ","BDL ","BDL ","2 ",2,,
,"ESTATE(M/S UNICHEM ) ",,,,,,,,,,,,,,,,,
,BORE WELL AT CUNCOLIM,,,,,,,,,,,,,,,,,
"3193 ",,"GOA ","31.0 ","31.0 ","5.0 ","5.0 ","7.0 ","7.0 ","41 ","41 ","BDL ","BDL ","0.02 ","0.02 ","2 ",2,,
,"INDUSTRIAL ESTATE ",,,,,,,,,,,,,,,,,
,BORE WELL AT BETHORA,,,,,,,,,,,,,,,,,
"3194 ",,"GOA ","29.0 ","29.0 ","5.7 ","5.7 ","6.5 ","6.5 ","120 ","120 ","BDL ","BDL ","0.83 ","0.83 ","2 ",2,,
,"INDUSTRIAL ESTATE ",,,,,,,,,,,,,,,,,

,,,TABLE - 9: WATER QUALITY OF GROUND WATER IN GUJARAT - 2019,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Total Coli,Faecal Coli,
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
"3 ","WELL AT AHMEDABAD ","GUJARAT ","29.0 ","30.0 ","4.3 ","5.1 ","7.4 ","7.6 ","1329 ","1372 ","0.6 ","1.1 ","0.02 ","0.44 ","2 ","2 ","2 ",2
"6 ","WELL AT BARODA ","GUJARAT ","28.0 ","29.0 ","1.7 ","2.1 ","7.2 ","7.9 ","1291 ","1511 ","0.4 ","0.4 ","0.40 ","0.46 ","2 ","2 ","2 ",2
,GROUND WATER AT,,,,,,,,,,,,,,,,,
"1948 ",,"GUJARAT ","29.0 ","29.0 ","2.4 ","2.8 ","8.0 ","8.1 ","1380 ","1410 ","1.2 ","1.4 ","0.10 ","0.23 ","2 ","2 ","2 ",2
,"BHAVNAGAR ",,,,,,,,,,,,,,,,,
"1949 ","GROUND WATER AT AMRELI ","GUJARAT ","28.0 ","29.0 ","2.1 ","2.4 ","7.9 ","8.0 ","1470 ","1470 ","1.2 ","1.8 ","0.22 ","0.29 ","2 ","2 ","2 ",6
"1950 ","GROUND WATER AT JUNAGADH ","GUJARAT ","23.0 ","23.0 ",,,"7.6 ","7.6 ","1469 ","1469 ","0.8 ","0.8 ","1.44 ","1.44 ","2 ","2 ","2 ",2
"1951 ","GROUND WATER AT RAJKOT ","GUJARAT ","26.0 ","26.0 ","3.7 ","3.7 ","7.5 ","7.5 ","1240 ","1240 ","0.9 ","0.9 ","0.91 ",0.91,,,,
"1953 ","GROUND WATER AT JAMNAGAR ","GUJARAT ","28.0 ","30.0 ",,,"7.3 ","7.7 ","910 ","1020 ",,,"0.30 ",0.31,,,,
"1954 ","GROUND WATER AT BHUJ ","GUJARAT ","32.0 ","35.0 ","3.1 ","3.2 ","7.2 ","7.4 ","2680 ","4130 ","1.1 ","1.4 ","0.21 ","1.80 ","2 ","2 ","2 ",2
"1955 ","GROUND WATER AT PALANPUR ","GUJARAT ","27.0 ","30.0 ",,,"7.3 ","7.6 ","1332 ","1516 ","0.9 ","1.2 ","2.03 ",3.73,,,,
"1956 ","GROUND WATER AT MEHASANA ","GUJARAT ","31.0 ","31.0 ","4.1 ","5.2 ","7.6 ","8.0 ","355 ","3118 ","0.8 ","1.2 ","0.12 ","0.19 ","2 ","2 ","2 ",2
,GROUND WATER AT SIDDHPUR,,,,,,,,,,,,,,,,,
"1957 ",,"GUJARAT ","28.0 ","29.0 ",,,"7.8 ","7.8 ","1751 ","1858 ","0.7 ","1.2 ","2.71 ",3.70,,,,
,"(DIST.PATAN) ",,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,
"1958 ",,"GUJARAT ","27.0 ","27.0 ","5.7 ","5.7 ","7.8 ","7.8 ","826 ","826 ","1.2 ","1.2 ","3.02 ","3.02 ","2 ","2 ","2 ",2
,"HIMATNAGAR ",,,,,,,,,,,,,,,,,
"1959 ","GROUND WATER AT NADIAD ","GUJARAT ","30.0 ","30.0 ",,,"7.7 ","7.7 ","1859 ","1859 ","0.4 ","0.4 ","0.46 ","0.46 ",,,"2 ",2
"1960 ","GROUND WATER AT DAHOD ","GUJARAT ","31.0 ","31.0 ","2.4 ","2.4 ","7.7 ","7.7 ","832 ","832 ","0.3 ","0.3 ","0.54 ","0.54 ","2 ","2 ","2 ",2
"1961 ","GROUND WATER AT GODHARA ","GUJARAT ","29.0 ","29.0 ","2.1 ","2.1 ","7.1 ","7.1 ","790 ","790 ","0.4 ","0.4 ","0.56 ","0.56 ","2 ","2 ","2 ",2
,VADODARA (INDUSTRIAL-,,,,,,,,,,,,,,,,,
"1962 ",,"GUJARAT ","23.0 ","29.0 ","1.2 ","1.3 ","7.0 ","7.4 ","3220 ","5400 ","0.7 ","0.9 ","0.32 ","0.77 ","2 ","2 ","2 ",2
,"NANDESARI) ",,,,,,,,,,,,,,,,,
,"MORA-HAJIRA (INDUSTRIAL),",,,,,,,,,,,,,,,,,
"1965 ",,"GUJARAT ","28.0 ","29.0 ","2.1 ","3.4 ","7.9 ","8.0 ","1227 ","1252 ","0.9 ","0.9 ","0.13 ","0.61 ","9 ","9 ","41 ",41
,"HAJIRA ",,,,,,,,,,,,,,,,,
,"GABHENI VILLAGE, SURAT",,,,,,,,,,,,,,,,,
"1966 ",,"GUJARAT ","28.0 ","29.0 ","0.5 ","6.2 ","7.7 ","7.7 ","1340 ","1644 ","0.7 ","0.9 ","0.04 ","0.44 ","6 ","6 ","33 ",33
,"(INDUSTRIAL) ",,,,,,,,,,,,,,,,,
"1967 ","ATUL, VILLAGE G.W, (VALSAD) ","GUJARAT ","27.0 ","27.0 ","3.6 ","3.8 ","7.9 ","8.0 ","436 ","498 ","0.2 ","2.3 ","0.25 ","0.26 ","2 ","2 ","2 ",2
,"VAPI INDUSTRIAL AREA IN D/S,",,,,,,,,,,,,,,,,,
"1968 ",,"GUJARAT ","27.0 ","27.0 ","3.8 ","4.3 ","7.8 ","7.9 ","444 ","482 ","0.2 ","2.1 ","0.27 ","0.35 ","2 ","2 ","2 ",2
,"VAPI ",,,,,,,,,,,,,,,,,
,SARIGAM VILLAGE (D/S OF,,,,,,,,,,,,,,,,,
"1969 ",,"GUJARAT ","29.0 ","29.0 ","4.2 ","4.2 ","8.0 ","8.0 ","1354 ","1354 ","2.2 ","2.2 ","0.33 ","0.33 ","2 ","2 ","2 ",2
,"INDUSTRIALAREA), VAPI ",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,Total Coli,,Faecal Coli
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,"BOREWELL D/S TSDF SITE, GIDC",,,,,,,,,,,,,,,,,
"1970 ",,"GUJARAT ","27.0 ","27.0 ","3.6 ","4.3 ","7.8 ","8.0 ","498 ","672 ","0.2 ","2.0 ","0.35 ","0.41 ","2 ","2 ","2 ",2
,"INDUSTRIAL AREA, VAPI ",,,,,,,,,,,,,,,,,
"2083 ","BORE WELL OF CHHATRAL GIDC. ","GUJARAT ","27.0 ","32.0 ","3.6 ","4.3 ","7.0 ","7.9 ","2206 ","3008 ","0.9 ","1.3 ","0.47 ",3.42,,,,
,BORE WELL OF PALSANA,,,,,,,,,,,,,,,,,
"2084 ",,"GUJARAT ","28.0 ","29.0 ","2.2 ","3.4 ","7.4 ","7.6 ","1394 ","1594 ","0.9 ","1.0 ","0.08 ","0.14 ","6 ","9 ","41 ",63
,"VILLAGE. ",,,,,,,,,,,,,,,,,
"2085 ","BORE WELL OF SANTEJ VILLAGE. ","GUJARAT ","28.0 ","31.0 ","3.5 ","5.7 ","7.4 ","7.4 ","1556 ","1971 ","0.8 ","1.1 ","0.27 ",0.45,,,,
,B/W- HAZARDOUS W. DISPOSAL,,,,,,,,,,,,,,,,,
"2087 ",,"GUJARAT ","28.0 ","29.0 ","1.9 ","3.3 ","7.6 ","8.1 ","545 ","3522 ","0.9 ","1.1 ","0.03 ","0.07 ","6 ","16 ","53 ",53
,"SITE (GUJ. ENVIRO P.& I. LTD. ) ",,,,,,,,,,,,,,,,,
"2088 ","BORE WELL OF SACHIN GIDC. ","GUJARAT ","28.0 ","29.0 ","2.0 ","3.2 ","7.3 ","7.6 ","8331 ","8506 ","1.1 ","1.1 ","0.10 ","0.12 ","9 ","9 ","83 ",83
,B/W NEAR INDL. AREA,,,,,,,,,,,,,,,,,
2089,"BORASARA & NAVAPURA, DIST.","GUJARAT ","28.0 ","29.0 ","2.2 ","3.7 ","7.7 ","7.7 ","3403 ","3538 ","0.9 ","1.0 ","0.13 ","0.22 ","9 ","9 ","73 ",73
,SURAT.,,,,,,,,,,,,,,,,,
"2090 ","WELL AT OLPAD. ","GUJARAT ","28.0 ","29.0 ","2.3 ","3.2 ","7.2 ","7.3 ","9574 ","11570 ","0.8 ","0.9 ","0.19 ","0.25 ","9 ","9 ","83 ",83
,BORE WELL OF NAVSARI GIDC,,,,,,,,,,,,,,,,,
2091,INDUSTRIES ASSOCIATION,"GUJARAT ","29.0 ","35.0 ",,,"7.5 ","8.0 ","2627 ","2627 ","0.9 ","1.0 ","0.12 ","0.18 ","8 ","9 ","33 ",33
,OFFICE.,,,,,,,,,,,,,,,,,
,WATER WORKS OF NAVSARI,,,,,,,,,,,,,,,,,
"2092 ",,GUJARAT,,,,,,,,,,,,,,,,
,"NEAR DHUDIA TALAV. ",,,,,,,,,,,,,,,,,
,WELL OF BARDOLI AT REST,,,,,,,,,,,,,,,,,
"2093 ",,"GUJARAT ","28.0 ","29.0 ","2.1 ","4.1 ","7.5 ","7.7 ","1054 ","2335 ","0.8 ","1.0 ","0.05 ","0.13 ","9 ","11 ","53 ",53
,"HOUSE. ",,,,,,,,,,,,,,,,,
,WELL AT ANKLESHWAR,,,,,,,,,,,,,,,,,
,INDUSTRIAL AREA (BORE WELL,,,,,,,,,,,,,,,,,
2094,,"GUJARAT ","29.0 ","29.0 ","5.0 ","5.0 ","7.1 ","7.1 ","3670 ","3670 ","0.3 ","0.3 ","0.30 ","0.30 ","2 ","2 ","2 ",2
,OF M/S INDUSTRIAL CARBON AT,,,,,,,,,,,,,,,,,
,ANKLESHWAR- RAJPIPLA ROAD.,,,,,,,,,,,,,,,,,
,"BORE WELL AT STP MADHAPAR,",,,,,,,,,,,,,,,,,
"2095 ",,"GUJARAT ","26.0 ","28.0 ","3.1 ","3.9 ","7.5 ","7.5 ","2348 ","4195 ","0.8 ","0.9 ","1.01 ",1.37,,,,
,"DIST. RAJKOT. ",,,,,,,,,,,,,,,,,
,"BORE WELL, SNR. VINAYAK JAL",,,,,,,,,,,,,,,,,
,SUDDHIKARAN SAHAKARI,,,,,,,,,,,,,,,,,
2096,,"GUJARAT ","28.0 ","28.0 ","2.5 ","4.3 ","7.0 ","7.2 ","5308 ","6269 ","0.7 ","1.1 ","0.64 ","0.66 ","2 ","2 ","2 ",2
,"MANDALI LTD. (CETP ), VILL.",,,,,,,,,,,,,,,,,
,"BAVLA, DIST. AHMEDABAD.",,,,,,,,,,,,,,,,,
,BORE WELL OF SOMESHWAR,,,,,,,,,,,,,,,,,
,"RICE MILL, NR. BAVLA ECO",,,,,,,,,,,,,,,,,
2097,,"GUJARAT ","28.0 ","28.0 ","3.0 ","3.2 ","7.3 ","7.5 ","4337 ","4996 ","0.9 ","1.2 ","0.38 ","0.90 ","2 ","2 ","2 ",2
,"PROJECT, (CETP ), VILL. BAVLA,",,,,,,,,,,,,,,,,,
,DIST. AHMEDABAD.,,,,,,,,,,,,,,,,,
,BORE WELL OF PIRANA,,,,,,,,,,,,,,,,,
"2098 ",,"GUJARAT ","29.0 ","30.0 ","4.4 ","5.6 ","7.1 ","7.2 ","2949 ","3245 ","1.0 ","1.1 ","0.11 ","0.12 ","2 ","2 ","2 ",2
,"TERMINAL PUMPING STATION, ",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,Total Coli,Faecal Coli,
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,"PIRANA, NR. V. N. BRIDGE,",,,,,,,,,,,,,,,,,
,AHMEDABAD.,,,,,,,,,,,,,,,,,
,"JILLA PANCHAYAT SCHOOL,",,,,,,,,,,,,,,,,,
,NEAR GRAM PANCHAYAT KATA,,,,,,,,,,,,,,,,,
3208,,"GUJARAT ","27.0 ","27.0 ","3.6 ","4.4 ","7.8 ","8.0 ","577 ","1180 ","0.3 ","2.3 ","0.43 ","0.50 ","2 ","2 ","2 ",2
,"FALIA, VILLAGE NAMDHA,",,,,,,,,,,,,,,,,,
,VALSAD,,,,,,,,,,,,,,,,,
,BOREWELL OF GAYATRI PRAGNA,,,,,,,,,,,,,,,,,
3209,"SCHOOL, BHADARWAD ROAD,","GUJARAT ","27.0 ","27.0 ","4.2 ","4.2 ","8.0 ","8.0 ","1450 ","1450 ","2.3 ","2.3 ","0.18 ","0.18 ","2 ","2 ","2 ",2
,"BAZAR FALIA, SARIGAM, VALSAD",,,,,,,,,,,,,,,,,
,"BOREWELL AT PIRAMAL GLASS,",,,,,,,,,,,,,,,,,
3210,VILLAGE TARSADI AT KOSAMBA,"GUJARAT ","28.0 ","29.0 ","2.1 ","4.2 ","7.2 ","7.3 ","3840 ","4126 ","0.8 ","0.9 ","0.28 ","0.30 ","9 ","9 ","41 ",41
,"INDUSTRIAL AREA, SURAT",,,,,,,,,,,,,,,,,
,BOREWELL AT PRIMARY HEALTH,,,,,,,,,,,,,,,,,
"3211 ",,"GUJARAT ","28.0 ","28.0 ","2.2 ","3.6 ","7.7 ","7.8 ","1449 ","2119 ","0.9 ","0.9 ","0.06 ","0.16 ","6 ","6 ","63 ",63
,"CENTER, KADODARA, SURAT ",,,,,,,,,,,,,,,,,
,BOREWELL NEAR CENTER OF,,,,,,,,,,,,,,,,,
3212,"EXCELLENCE BUILDING, GIDC,","GUJARAT ","33.0 ","33.0 ",,,"7.3 ","7.4 ","2408 ","2701 ","0.8 ","1.2 ","0.54 ",2.72,,,,
,"VATVA, AHMEDABAD",,,,,,,,,,,,,,,,,
,"BOREWELL, CETP-NARODA,",,,,,,,,,,,,,,,,,
"3213 ",,"GUJARAT ","34.0 ","34.0 ",,,"7.4 ","7.4 ","1399 ","1535 ","1.0 ","1.3 ","0.54 ",0.64,,,,
,"GIDC, NARODA-AHMEDABAD ",,,,,,,,,,,,,,,,,
,BOREWELL NEAR GIDC ODHAV,,,,,,,,,,,,,,,,,
,INDUSTRIAL ASSOCIATION,,,,,,,,,,,,,,,,,
3214,,"GUJARAT ","33.0 ","33.0 ",,,"7.4 ","7.4 ","1763 ","1860 ","0.9 ","1.4 ","1.51 ",2.23,,,,
,"BUILDING, GIDC, ODHAV,",,,,,,,,,,,,,,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,
,BOREWELL NEAR MUNICIPAL,,,,,,,,,,,,,,,,,
3215,"SOLID WASTE SITE- GYASPUR,","GUJARAT ","26.0 ","30.0 ","3.8 ","5.9 ","4.6 ","8.1 ","3183 ","6174 ","0.7 ","1.3 ","0.51 ","3.09 ","2 ","2 ","2 ",2
,"NAROL, AHMEDABAD",,,,,,,,,,,,,,,,,
,BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,,
,GREEN ENVIRONMNET SERVICES,,,,,,,,,,,,,,,,,
3216,,"GUJARAT ","33.0 ","34.0 ",,,"7.3 ","7.3 ","2730 ","2885 ","1.0 ","1.5 ","0.33 ",0.99,,,,
,"CO. OP.LTD, VATVA,",,,,,,,,,,,,,,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,
,BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,,
3217,"NARODA ENVIRO PROJECT.LTD,","GUJARAT ","34.0 ","34.0 ",,,"7.4 ","7.8 ","1791 ","2135 ","0.7 ","1.4 ","0.94 ",2.07,,,,
,"ODHAVE, AHMEDABAD",,,,,,,,,,,,,,,,,
,"WELL OF MODASA, NAGAR",,,,,,,,,,,,,,,,,
"3218 ",,"GUJARAT ","27.0 ","27.0 ","4.3 ","4.3 ","7.0 ","7.0 ","1832 ","1832 ","1.0 ","1.0 ","15.95 ","15.95 ","2 ","2 ","2 ",2
,"PALIKA, VARIGRUH, MODASA ",,,,,,,,,,,,,,,,,
,"WELL OF IDAR, NAGAR PALIKA,",,,,,,,,,,,,,,,,,
"3219 ",,"GUJARAT ","27.0 ","27.0 ","5.2 ","5.2 ","7.1 ","7.1 ","1813 ","1813 ","0.7 ","0.7 ","16.74 ","16.74 ","2 ","2 ","2 ",2
,"SAKARIA, IDAR ",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,Total Coli,Faecal Coli,
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,BOREWELL OF GIDC-NADIAD AT,,,,,,,,,,,,,,,,,
3220,"GIDC OFFICE, GIDC NADIAD,","GUJARAT ","30.0 ","30.0 ",,,"7.6 ","7.6 ","3170 ","3170 ","0.4 ","0.4 ","0.46 ","0.46 ",,,"2 ",2
,KHEDA,,,,,,,,,,,,,,,,,
,"BOREWELL OF TOWN RAJPIPLA,",,,,,,,,,,,,,,,,,
"3221 ",,"GUJARAT ","28.0 ","28.0 ",,,"7.6 ","7.6 ","714 ","714 ","0.4 ","0.4 ","0.25 ","0.25 ","2 ","2 ","2 ",2
,"DIST.NARMADA ",,,,,,,,,,,,,,,,,
"3222 ","BOREWELL OF GIDC, PANOLI ","GUJARAT ","32.0 ","32.0 ",,,"7.3 ","7.3 ","3912 ","3912 ","0.4 ","0.4 ","0.25 ","0.25 ","2 ","2 ","2 ",2
,BOREWELL KADI INDUSTRIAL,,,,,,,,,,,,,,,,,
"3223 ",,"GUJARAT ","30.0 ","30.0 ","3.9 ","3.9 ","7.8 ","7.9 ","1501 ","1819 ","0.8 ","1.1 ","1.26 ","1.38 ","2 ","2 ","2 ",2
,"AREA ",,,,,,,,,,,,,,,,,
"3224 ","DEESA BOREWELL ","GUJARAT ","26.0 ","30.0 ",,,"7.5 ","7.7 ","808 ","853 ","0.8 ","1.2 ","2.78 ",3.04,,,,
"3225 ","VISNAGAR BOREWELL ","GUJARAT ","30.0 ","30.0 ","3.7 ","4.1 ","7.4 ","7.4 ","1840 ","1848 ","0.7 ","1.3 ","1.73 ","1.83 ","2 ","2 ","2 ",2
"3226 ","PATAN BOREWELL ","GUJARAT ","26.0 ","28.0 ",,,"7.8 ","7.9 ","1701 ","1988 ","0.8 ","1.3 ","3.16 ",3.51,,,,
"3227 ","VIJAPUR (RANASAN) BOREWELL ","GUJARAT ","30.0 ","31.0 ","3.8 ","4.6 ","7.0 ","7.3 ","1903 ","2634 ","0.7 ","1.2 ","0.51 ","1.70 ","2 ","2 ","2 ",2
"3228 ","GIDC, HALOL, PANCHMAHAL ","GUJARAT ","29.0 ","29.0 ","2.2 ","2.2 ","7.2 ","7.2 ","3090 ","3090 ","0.4 ","0.4 ","0.50 ","0.50 ","2 ","2 ","2 ",2
"3229 ","GIDC, DAHOD, DAHOD ","GUJARAT ","29.0 ","29.0 ","2.6 ","2.6 ","7.0 ","7.0 ","1047 ","1047 ","0.4 ","0.4 ","0.48 ","0.48 ","2 ","2 ","2 ",2
"3230 ","BOREWELL OF GIDC, JUNAGADH ","GUJARAT ","24.0 ","24.0 ",,,"7.1 ","7.1 ","5480 ","5480 ","0.7 ","0.7 ","1.31 ","1.31 ","2 ","2 ","2 ",2
,BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,,
3231,SAURASHTRA ENVIRO PROJECT,"GUJARAT ","30.0 ","30.0 ","3.2 ","3.2 ","8.2 ","8.2 ","2490 ","2490 ","1.5 ","1.5 ","2.60 ",2.60,,,,
,"LTD., JUNA KATARIYA, BHACHAU",,,,,,,,,,,,,,,,,
,"BOREWELL OF GIDC, ANTALIA",,,,,,,,,,,,,,,,,
3232,"WATER SUPPLY, BILLIMORA,","GUJARAT ","29.0 ","34.0 ",,,"7.4 ","7.7 ","2477 ","3106 ","0.9 ","1.0 ","0.09 ","0.13 ","6 ","6 ","27 ",53
,GANDEVI,,,,,,,,,,,,,,,,,
,BOREWELL OF KALIAWADI GRID,,,,,,,,,,,,,,,,,
"3233 ",,"GUJARAT ","29.0 ","35.0 ",,,"7.7 ","8.0 ","2945 ","3229 ","0.9 ","0.9 ","0.12 ","0.15 ","6 ","6 ","21 ",41
,"ROAD, NAVSARI ",,,,,,,,,,,,,,,,,
,BOREWELL NERA TSDF OF,,,,,,,,,,,,,,,,,
3234,NANDESARI ENVIRO CONTROL,"GUJARAT ","23.0 ","29.0 ","BDL ","BDL ","6.9 ","7.0 ","10180 ","12350 ","15.0 ","16.0 ","0.36 ","0.79 ","2 ","2 ","2 ",2
,"LIMITED, NADESARI, VADODARA",,,,,,,,,,,,,,,,,
,"BOREWELL OF GIDC KALOL, B/H",,,,,,,,,,,,,,,,,
3235,"GIDC OFFICE, GIDC, KALOL,","GUJARAT ","29.0 ","31.0 ","3.2 ","4.1 ","7.2 ","7.6 ","2355 ","3492 ","0.8 ","1.1 ","1.43 ",3.44,,,,
,GANDHINAGAR,,,,,,,,,,,,,,,,,
,BOREWELL OF M/S ALFA ECA (I),,,,,,,,,,,,,,,,,
,"LTD., UNIT-1, SR.NO. 249, UMA",,,,,,,,,,,,,,,,,
3236,,"GUJARAT ","28.0 ","28.0 ","5.0 ","5.1 ","7.6 ","7.7 ","1960 ","2261 ","0.9 ","1.1 ","0.10 ","0.62 ","2 ","2 ","2 ",2
,"IND. ESTATE, VASNA , IYAVA,",,,,,,,,,,,,,,,,,
,"SANAND, AHMEDABAD",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,Total Coli,Faecal Coli,
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
,,,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,
Station,,,,,,,,,,,,,,,,,,
