# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2021,,,,,,,,,,,,,,,,,,,,
,,Temperature,,,,,Conductivity,,,,Nitrate N,Faecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,Arsenic,
,B/W OF DISASTER PREVENTION,,,,,,,,,,,,,,,,,,,,,
,AND MANAGEMANT,,,,,,,,,,,,,,,,,,,,,
4414,,"27.0 ","29.0 ","7.8 ","8.3 ","1049 ","1332 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","702 ","814 ","0.4 ","0.6 ","- ",-,
,"CENTER(DPMC) GIDE, ANKLE",,,,,,,,,,,,,,,,,,,,,
,SHWAR FOR (MINARS) GUJARAT,,,,,,,,,,,,,,,,,,,,,
,B/W OF JASHWANTBHAI,,,,,,,,,,,,,,,,,,,,,
4413,"PARMAR, S. NO. 18 AT: VILLAGE","29.0 ","30.0 ","8.1 ","8.7 ","1172 ","1265 ","1.0 ","1.0 ","0.30 ","1.77 ","2 ","2 ","2 ","2 ","760 ","810 ","0.6 ","0.7 ","0.001 ",0.001,
,"KALAMSAR, TA KHAMBHAT GUJARAT",,,,,,,,,,,,,,,,,,,,,
,"BORE WELL AT STP MADHAPAR,",,,,,,,,,,,,,,,,,,,,,
"2095 ",,"28.0 ","28.0 ","7.2 ","7.2 ","1206 ","1206 ","1.4 ","1.4 ","1.10 ","1.10 ","- ","- ","- ","- ","1032 ","1032 ","0.2 ","0.2 ","0.004 ",0.004,
,"DIST. RAJKOT. GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"4416 ",,"30.0 ","33.0 ","7.0 ","8.6 ","2525 ","3101 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","1636 ","2014 ","0.8 ","1.0 ","0.001 ",0.002,
,"BORE WELL AT VORAGAMDI GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"2083 ",,"29.0 ","29.0 ","8.2 ","8.2 ","2324 ","2324 ","1.0 ","1.0 ","1.50 ","1.50 ","2 ","2 ","2 ","2 ","1390 ","1390 ","1.0 ","1.0 ","0.001 ",0.001,
,"BORE WELL OF CHHATRAL GIDC. GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,"BORE WELL OF ITI COLLAGE OPP,",,,,,,,,,,,,,,,,,,,,,
,M/S PALIWAL MILK AT MOTA,,,,,,,,,,,,,,,,,,,,,
4422,,"27.0 ","29.0 ","7.6 ","8.3 ","894 ","940 ","1.0 ","1.0 ","0.30 ","0.35 ","2 ","2 ","2 ","2 ","580 ","610 ","0.8 ","1.0 ","0.001 ",0.001,
,"SONELA, MODASA ROAD, TAL,",,,,,,,,,,,,,,,,,,,,,
,"LUNAVADA, DIST. MAHISAGAR GUJARAT",,,,,,,,,,,,,,,,,,,,,

,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2021,,,,,,,,,,,,,,,,,,,,
,,Temperature,,,,,Conductivity,,,,Nitrate N,Faecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,Arsenic,
,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,,
STN,,,,,,,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,"(μmhos/cm) ",,,,(mg/L),(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,(mg/L),
,Name of Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,,,
,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
,BORE WELL OF NAVSARI GIDC,,,,,,,,,,,,,,,,,,,,,
2091,INDUSTRIES ASSOCIATION,"31.0 ","33.0 ","8.0 ","8.3 ","2337 ","2399 ","1.0 ","2.6 ","0.30 ","0.40 ","2 ","2 ","2 ","2 ","1420 ","1462 ","0.3 ","0.5 ","0.001 ",0.001,
,OFFICE. GUJARAT,,,,,,,,,,,,,,,,,,,,,
,BORE WELL OF PALSANA,,,,,,,,,,,,,,,,,,,,,
"2084 ",,"30.0 ","30.0 ","8.4 ","8.5 ","1256 ","1405 ","1.0 ","2.1 ","0.30 ","0.80 ","2 ","2 ","2 ","2 ","762 ","856 ","0.2 ","0.4 ","0.001 ",0.001,
,"VILLAGE. GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BORE WELL OF PIRANA,,,,,,,,,,,,,,,,,,,,,
,"TERMINAL PUMPING STATION,",,,,,,,,,,,,,,,,,,,,,
2098,,"27.0 ","28.0 ","7.1 ","7.9 ","2780 ","3180 ","1.0 ","1.0 ","0.30 ","0.90 ","2 ","2 ","2 ","2 ","1576 ","1816 ","0.6 ","1.3 ","0.001 ",0.001,
,"PIRANA, NR. V. N. BRIDGE,",,,,,,,,,,,,,,,,,,,,,
,AHMEDABAD. GUJARAT,,,,,,,,,,,,,,,,,,,,,
"2088 ",,"30.0 ","31.0 ","7.6 ","7.8 ","7767 ","8704 ","1.2 ","2.8 ","0.30 ","0.60 ","2 ","2 ","2 ","2 ","4722 ","5308 ","0.4 ","0.8 ","0.001 ",0.001,
,"BORE WELL OF SACHIN GIDC. GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"2085 ",,"29.0 ","29.0 ","7.1 ","7.1 ","2164 ","2164 ","1.0 ","1.0 ","0.50 ","0.50 ","2 ","2 ","2 ","2 ","1276 ","1276 ","0.7 ","0.7 ","0.001 ",0.001,
,"BORE WELL OF SANTEJ VILLAGE. GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BORE WELL OF SOMESHWAR,,,,,,,,,,,,,,,,,,,,,
,"RICE MILL, NR. BAVLA ECO",,,,,,,,,,,,,,,,,,,,,
2097,,"31.0 ","32.0 ","7.3 ","8.5 ","5155 ","5910 ","1.0 ","1.0 ","0.30 ","0.60 ","2 ","2 ","2 ","2 ","3150 ","3232 ","0.6 ","0.9 ","0.001 ",0.001,
,"PROJECT, (CETP ), VILL. BAVLA,",,,,,,,,,,,,,,,,,,,,,
,DIST. AHMEDABAD. GUJARAT,,,,,,,,,,,,,,,,,,,,,
,"BORE WELL, SNR. VINAYAK JAL",,,,,,,,,,,,,,,,,,,,,
,SUDDHIKARAN SAHAKARI,,,,,,,,,,,,,,,,,,,,,
2096,,"32.0 ","32.0 ","7.2 ","8.2 ","5462 ","6041 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","3240 ","3242 ","0.4 ","0.5 ","0.001 ",0.001,
,"MANDALI LTD. (CETP ), VILL.",,,,,,,,,,,,,,,,,,,,,
,"BAVLA, DIST. AHMEDABAD. GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT DHANGADHRA,,,,,,,,,,,,,,,,,,,,,
3245,NEAR DHANGADHRA,"27.0 ","33.0 ","7.3 ","7.4 ","384 ","2519 ","1.4 ","1.4 ","1.00 ","1.58 ","2 ","2 ","2 ","2 ","252 ","2168 ","0.2 ","0.3 ","0.001 ",0.005,
,CHEMICALS GUJARAT,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL AT PIRAMAL GLASS,",,,,,,,,,,,,,,,,,,,,,
3210,VILLAGE TARSADI AT KOSAMBA,"29.0 ","30.0 ","7.7 ","7.9 ","3771 ","3868 ","1.0 ","2.7 ","0.30 ","0.70 ","2 ","2 ","2 ","2 ","2292 ","2358 ","0.3 ","0.7 ","0.001 ",0.001,
,"INDUSTRIAL AREA, SURAT GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT PRIMARY HEALTH,,,,,,,,,,,,,,,,,,,,,
"3211 ",,"29.0 ","30.0 ","8.0 ","8.3 ","1886 ","2096 ","1.0 ","2.0 ","0.30 ","0.40 ","2 ","2 ","2 ","2 ","1146 ","1278 ","0.2 ","0.5 ","0.001 ",0.001,
,"CENTER, KADODARA, SURAT GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL D/S TSDF SITE, GIDC",,,,,,,,,,,,,,,,,,,,,
"1970 ",,"25.0 ","27.0 ","7.6 ","8.0 ","1056 ","3288 ","1.0 ","1.0 ","0.41 ","0.70 ","2 ","2 ","2 ","2 ","562 ","1632 ","0.3 ","0.5 ","0.001 ",0.001,
,"INDUSTRIAL AREA, VAPI GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BOREWELL KADI INDUSTRIAL,,,,,,,,,,,,,,,,,,,,,
"3223 ",,"28.0 ","30.0 ","7.8 ","8.1 ","1853 ","2330 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","974 ","1484 ","0.7 ","0.8 ","0.001 ",0.001,
,"AREA GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR CENTER OF,,,,,,,,,,,,,,,,,,,,,
3212,"EXCELLENCE BUILDING, GIDC,","27.0 ","30.0 ","7.4 ","8.5 ","2265 ","2307 ","1.0 ","1.0 ","0.30 ","0.34 ","2 ","2 ","2 ","2 ","940 ","1276 ","0.6 ","0.9 ","0.001 ",0.001,
,"VATVA, AHMEDABAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR GIDC ODHAV,,,,,,,,,,,,,,,,,,,,,
"3214 ",,"27.0 ","30.0 ","7.4 ","8.3 ","1998 ","2418 ","1.0 ","1.0 ","0.30 ","0.39 ","2 ","2 ","2 ","2 ","1070 ","1448 ","0.5 ","0.8 ","0.001 ",0.001,
,"INDUSTRIAL ASSOCIATION GUJARAT ",,,,,,,,,,,,,,,,,,,,,

,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2021,,,,,,,,,,,,,,,,,,,,
,,Temperature,,,,,Conductivity,,,,Nitrate N,Faecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,Arsenic,,
,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,,
STN,,,,,,,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,"(μmhos/cm) ",,,,(mg/L),(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),(mg/L),,
,Name of Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,,,
,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
,"BUILDING, GIDC, ODHAV,",,,,,,,,,,,,,,,,,,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR MUNICIPAL,,,,,,,,,,,,,,,,,,,,,
3215,"SOLID WASTE SITE- GYASPUR,","26.0 ","28.0 ","7.2 ","8.2 ","3401 ","3895 ","1.0 ","1.0 ","0.30 ","1.20 ","2 ","2 ","2 ","2 ","1922 ","2362 ","0.7 ","2.0 ","- ",-,
,"NAROL, AHMEDABAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR TSDF OF,,,,,,,,,,,,,,,,,,,,,
,BHARUCH ENVIRO,,,,,,,,,,,,,,,,,,,,,
3244,,"28.0 ","29.0 ","7.2 ","7.3 ","3352 ","3384 ","1.0 ","1.9 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","1926 ","2196 ","0.2 ","0.6 ","- ",-,
,"INFRASTRUCTURE LIMITED,",,,,,,,,,,,,,,,,,,,,,
,"ANKLESHWAR, BHARUCH GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,,,,,,
,GREEN ENVIRONMNET SERVICES,,,,,,,,,,,,,,,,,,,,,
3216,,"27.0 ","30.0 ","7.4 ","8.2 ","2708 ","2855 ","1.0 ","1.3 ","0.30 ","0.38 ","2 ","2 ","2 ","2 ","1402 ","1486 ","0.7 ","0.9 ","0.001 ",0.001,
,"CO. OP.LTD, VATVA,",,,,,,,,,,,,,,,,,,,,,
,AHMEDABAD GUJARAT,,,,,,,,,,,,,,,,,,,,,
,BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,,,,,,
3217,"NARODA ENVIRO PROJECT.LTD,","27.0 ","30.0 ","7.6 ","8.5 ","2350 ","2474 ","1.0 ","1.0 ","0.30 ","0.91 ","2 ","2 ","2 ","2 ","1198 ","1346 ","0.8 ","1.0 ","0.001 ",0.001,
,"ODHAVE, AHMEDABAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL NERA TSDF OF,,,,,,,,,,,,,,,,,,,,,
3234,NANDESARI ENVIRO CONTROL,"29.0 ","30.0 ","7.6 ","8.5 ","9271 ","11165 ","1.7 ","2.5 ","1.10 ","1.32 ","2 ","2 ","2 ","2 ","6670 ","7530 ","1.4 ","1.6 ","0.001 ",0.001,
,"LIMITED, NADESARI, VADODARA GUJARAT",,,,,,,,,,,,,,,,,,,,,
"3240 ",,"27.0 ","27.0 ","7.4 ","7.4 ","1526 ","1526 ","1.4 ","1.4 ","1.30 ","1.30 ","- ","- ","- ","- ","1088 ","1088 ","0.3 ","0.3 ","0.002 ",0.002,
,"BOREWELL OF AJI GIDC, RAJKOT GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF GAYATRI PRAGNA,,,,,,,,,,,,,,,,,,,,,
3209,"SCHOOL, BHADARWAD ROAD,","28.0 ","29.0 ","7.5 ","7.7 ","817 ","994 ","1.0 ","1.0 ","0.30 ","0.40 ","2 ","2 ","2 ","2 ","496 ","496 ","0.2 ","0.2 ","0.001 ",0.001,
,"BAZAR FALIA, SARIGAM, VALSAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF GIDC KALOL, B/H",,,,,,,,,,,,,,,,,,,,,
3235,"GIDC OFFICE, GIDC, KALOL,","29.0 ","29.0 ","7.7 ","7.7 ","2091 ","2091 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","1140 ","1140 ","0.8 ","0.8 ","0.001 ",0.001,
,GANDHINAGAR GUJARAT,,,,,,,,,,,,,,,,,,,,,
"3238 ",,"29.0 ","30.0 ","7.7 ","8.1 ","4990 ","5249 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","3240 ","3410 ","0.9 ","0.9 ","0.001 ",0.002,
,"BOREWELL OF GIDC KANSARI GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF GIDC OFFICE,",,,,,,,,,,,,,,,,,,,,,
3246,"SHANKAR TEKRI,","25.0 ","27.0 ","7.3 ","7.6 ","3309 ","3415 ","1.0 ","1.1 ","0.30 ","0.33 ","2 ","2 ","2 ","2 ","1166 ","2580 ","0.2 ","0.3 ","0.001 ",0.001,
,"UDHYOGNAGAR, JAMNANGAR GUJARAT",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF GIDC, ANTALIA",,,,,,,,,,,,,,,,,,,,,
3232,"WATER SUPPLY, BILLIMORA,","31.0 ","33.0 ","7.8 ","8.4 ","1847 ","2398 ","1.0 ","2.7 ","0.30 ","0.50 ","2 ","2 ","2 ","2 ","1122 ","1462 ","0.4 ","0.5 ","0.001 ",0.001,
,GANDEVI GUJARAT,,,,,,,,,,,,,,,,,,,,,
"3207 ",,"29.0 ","29.0 ","7.7 ","7.8 ","1731 ","2193 ","1.0 ","1.0 ","0.30 ","0.50 ","2 ","2 ","2 ","2 ","908 ","1342 ","0.4 ","0.8 ","- ",-,
,"BOREWELL OF GIDC, JHAGADIA GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"3230 ",,"29.0 ","30.0 ","7.2 ","7.8 ","2509 ","3840 ","1.1 ","1.4 ","1.10 ","1.58 ","2 ","2 ","2 ","2 ","2142 ","2716 ","0.2 ","0.8 ","0.001 ",0.003,
,"BOREWELL OF GIDC, JUNAGADH GUJARAT ",,,,,,,,,,,,,,,,,,,,,

,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2021,,,,,,,,,,,,,,,,,,,,
,,Temperature,,,,,Conductivity,,,,Nitrate N,Faecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,Arsenic,
,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,,
STN,,,,,,,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,"(μmhos/cm) ",,,,(mg/L),(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,(mg/L),
,Name of Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,,,
,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
"3222 ",,"26.0 ","30.0 ","7.4 ","7.4 ","5212 ","5238 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","2704 ","3312 ","0.2 ","1.4 ","- ",-,
,"BOREWELL OF GIDC, PANOLI GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"3239 ",,"29.0 ","30.0 ","7.9 ","8.1 ","3115 ","3146 ","1.0 ","1.0 ","0.40 ","0.47 ","2 ","2 ","2 ","2 ","2076 ","2086 ","0.7 ","1.0 ","0.001 ",0.001,
,"BOREWELL OF GIDC, SOJITRA GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF GIDC-NADIAD AT,,,,,,,,,,,,,,,,,,,,,
3220,"GIDC OFFICE, GIDC NADIAD,","29.0 ","33.0 ","7.1 ","8.0 ","2172 ","3283 ","1.0 ","1.0 ","0.30 ","2.02 ","2 ","2 ","2 ","2 ","1460 ","1756 ","0.8 ","0.9 ","0.001 ",0.001,
,KHEDA GUJARAT,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF KALIAWADI GRID,,,,,,,,,,,,,,,,,,,,,
"3233 ",,"31.0 ","31.0 ","8.2 ","8.2 ","2530 ","2530 ","2.8 ","2.8 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","1538 ","1538 ","0.6 ","0.6 ","0.001 ",0.001,
,"ROAD, NAVSARI GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF L & T LTD., PLOT",,,,,,,,,,,,,,,,,,,,,
3237,"NO. 144/146, SARKHEJ-BAVLA","30.0 ","32.0 ","7.3 ","8.1 ","3460 ","4367 ","1.0 ","1.0 ","0.30 ","0.70 ","2 ","2 ","2 ","2 ","1956 ","2388 ","0.5 ","0.8 ","0.001 ",0.001,
,"ROAD, SANAND, AHMEDABAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF M/S ALFA ECA (I),,,,,,,,,,,,,,,,,,,,,
,"LTD., UNIT-1, SR.NO. 249, UMA",,,,,,,,,,,,,,,,,,,,,
3236,,"28.0 ","29.0 ","7.6 ","7.9 ","1917 ","2028 ","1.0 ","1.0 ","0.91 ","1.30 ","2 ","2 ","2 ","2 ","1072 ","1240 ","0.7 ","0.9 ","0.001 ",0.001,
,"IND. ESTATE, VASNA , IYAVA,",,,,,,,,,,,,,,,,,,,,,
,"SANAND, AHMEDABAD GUJARAT",,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF MR.,,,,,,,,,,,,,,,,,,,,,
,HITENDRABHAI LAKHMANBHAI,,,,,,,,,,,,,,,,,,,,,
4411,"KER SHIV SAI PARK, NEW","26.0 ","26.0 ","7.7 ","7.9 ","2817 ","3740 ","1.0 ","1.2 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","1384 ","1448 ","0.2 ","0.2 ","0.001 ",0.001,
,"SMASHAN ROAD,",,,,,,,,,,,,,,,,,,,,,
,GANDHINAGAR GUJARAT,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF SHRI,,,,,,,,,,,,,,,,,,,,,
,KANKESHWAR MAHADEV,,,,,,,,,,,,,,,,,,,,,
4412,,"25.0 ","26.0 ","6.7 ","7.4 ","4590 ","8115 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","3488 ","3580 ","0.2 ","0.2 ","0.001 ",0.001,
,"MANDIR, OPP. MSW DUMPSITE,",,,,,,,,,,,,,,,,,,,,,
,VIBHAPAR GUJARAT,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF SHRI MAHAVIR,,,,,,,,,,,,,,,,,,,,,
,"METAL CRAFT PVT. LTD., PLOT",,,,,,,,,,,,,,,,,,,,,
3247,"NO. 3059, ROAD NO.6, NR.","26.0 ","26.0 ","7.5 ","7.9 ","2410 ","2631 ","1.0 ","1.1 ","0.30 ","0.33 ","2 ","2 ","2 ","2 ","1386 ","1414 ","0.2 ","0.2 ","0.001 ",0.001,
,"MAHAVIR CIRCLE, PHASE-III,",,,,,,,,,,,,,,,,,,,,,
,"GIDC, DARED, JAMNAGAR GUJARAT",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF TOWN RAJPIPLA,",,,,,,,,,,,,,,,,,,,,,
"3221 ",,"29.0 ","29.0 ","7.5 ","7.6 ","619 ","853 ","1.0 ","1.0 ","0.30 ","0.30 ","2 ","2 ","2 ","2 ","388 ","550 ","0.2 ","0.4 ","- ",-,
,"DIST.NARMADA GUJARAT ",,,,,,,,,,,,,,,,,,,,,
,"BOREWELL, CETP-NARODA,",,,,,,,,,,,,,,,,,,,,,
"3213 ",,"27.0 ","28.0 ","7.5 ","8.4 ","2480 ","2536 ","1.0 ","1.0 ","0.30 ","0.81 ","2 ","2 ","2 ","2 ","1154 ","1374 ","0.2 ","0.9 ","0.001 ",0.001,
,"GIDC, NARODA-AHMEDABAD GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"3224 ",,"27.0 ","30.0 ","7.6 ","7.9 ","820 ","1128 ","1.0 ","1.0 ","0.36 ","1.40 ","2 ","2 ","2 ","2 ","364 ","622 ","0.9 ","1.0 ","0.001 ",0.001,
,"DEESA BOREWELL GUJARAT ",,,,,,,,,,,,,,,,,,,,,
"3229 ",,"27.0 ","29.0 ","7.7 ","8.3 ","1716 ","1888 ","1.0 ","1.0 ","0.31 ","0.60 ","2 ","2 ","2 ","2 ","1120 ","1198 ","1.2 ","1.2 ","0.001 ",0.001,
,"GIDC, DAHOD, DAHOD GUJARAT ",,,,,,,,,,,,,,,,,,,,,

,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2021,,,,,,,,,,,,,,,,,,,,,
,Temperature,,,,,Conductivity,,,,Nitrate N,Faecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,Arsenic,,
,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,,,
STN,,,,,,,,,,,,,,,,,,,,,,
,,"⁰C ",,,,"(μmhos/cm) ",,,,(mg/L),(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,(mg/L),,
Name of Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,,,
,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,
"3228 ","27.0 ","29.0 ","7.9 ","8.5 ","2399 ","3100 ","1.0 ","1.0 ","0.30 ","0.60 ","2 ","2 ","2 ","2 ","1412 ","1520 ","1.3 ","1.4 ","0.001 ",0.001,,
"GIDC, HALOL, PANCHMAHAL GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1954 ","30.0 ","30.0 ","7.4 ","7.7 ","2940 ","3180 ","1.4 ","1.7 ","0.30 ","0.31 ","2 ","2 ","2 ","2 ","2310 ","2420 ","0.6 ","0.7 ","- ",-,,
"GROUND WATER AT BHUJ GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1960 ","27.0 ","29.0 ","8.1 ","8.3 ","1195 ","1356 ","1.0 ","1.0 ","0.40 ","0.70 ","2 ","2 ","2 ","2 ","680 ","680 ","0.7 ","1.6 ","0.001 ",0.001,,
"GROUND WATER AT DAHOD GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1961 ","27.0 ","29.0 ","7.8 ","8.4 ","1170 ","1240 ","1.0 ","1.0 ","0.90 ","0.93 ","2 ","2 ","2 ","2 ","680 ","850 ","0.7 ","1.0 ","0.001 ",0.001,,
"GROUND WATER AT GODHARA GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,,
"1958 ","25.0 ","26.0 ","7.8 ","7.8 ","965 ","1114 ","1.0 ","1.0 ","0.30 ","0.92 ","2 ","2 ","2 ","2 ","554 ","616 ","0.5 ","0.5 ","0.001 ",0.001,,
"HIMATNAGAR GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1953 ","26.0 ","26.0 ","7.1 ","7.1 ","1452 ","1789 ","1.0 ","1.0 ","0.30 ","0.31 ","2 ","2 ","2 ","2 ","746 ","860 ","0.2 ","0.3 ","0.001 ",0.001,,
"GROUND WATER AT JAMNAGAR GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1950 ","28.0 ","29.0 ","7.3 ","7.4 ","890 ","1153 ","1.2 ","1.4 ","1.10 ","1.19 ","2 ","2 ","2 ","2 ","712 ","796 ","0.2 ","0.2 ","0.001 ",0.003,,
"GROUND WATER AT JUNAGADH GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1956 ","29.0 ","29.0 ","7.5 ","8.1 ","3267 ","3267 ","1.0 ","1.0 ","0.30 ","0.83 ","2 ","2 ","2 ","2 ","1330 ","1736 ","0.5 ","0.7 ","0.001 ",0.001,,
"GROUND WATER AT MEHASANA GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1959 ","29.0 ","33.0 ","7.6 ","8.4 ","1407 ","1868 ","1.0 ","1.0 ","0.70 ","1.86 ","2 ","2 ","2 ","2 ","1084 ","1460 ","0.8 ","1.3 ","0.001 ",0.001,,
"GROUND WATER AT NADIAD GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1955 ","30.0 ","32.0 ","7.2 ","7.6 ","1079 ","1559 ","1.0 ","1.0 ","0.80 ","2.20 ","2 ","2 ","2 ","2 ","788 ","1070 ","0.8 ","0.9 ","0.001 ",0.001,,
"GROUND WATER AT PALANPUR GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"1951 ","28.0 ","28.0 ","7.3 ","7.3 ","786 ","786 ","1.5 ","1.5 ","1.10 ","1.10 ","2 ","2 ","2 ","2 ","620 ","620 ","0.2 ","0.2 ","0.004 ",0.004,,
"GROUND WATER AT RAJKOT GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
GROUND WATER AT SIDDHPUR,,,,,,,,,,,,,,,,,,,,,,
"1957 ","27.0 ","28.0 ","7.8 ","7.9 ","1644 ","1743 ","1.0 ","1.0 ","0.30 ","2.40 ","2 ","2 ","2 ","2 ","926 ","942 ","0.9 ","1.0 ","0.001 ",0.001,,
"(DIST.PATAN) GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,,
"1952 ","26.0 ","30.0 ","7.6 ","7.6 ","2640 ","3518 ","1.2 ","1.6 ","1.20 ","1.20 ","- ","- ","- ","- ","1986 ","3016 ","0.2 ","0.2 ","0.005 ",0.005,,
"SURENDRANAGAR GUJARAT ",,,,,,,,,,,,,,,,,,,,,,
"JILLA PANCHAYAT SCHOOL,",,,,,,,,,,,,,,,,,,,,,,
NEAR GRAM PANCHAYAT KATA,,,,,,,,,,,,,,,,,,,,,,
