# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,TABLE - 1: WATER QUALITY OF GROUND WATER IN ANDHRA PRADESH - 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,Nitrate-N +,,,,
,,,Temperature,,,,Conductivity,,,B.O.D.,,,Faecal Coli form,,Total Coli form,
,,,,,,"pH ",,,,,,Nitrite-N,,,,
"1835 ",,"BIHAR ","27 ","27 ","6.7 ","7.6 ","283 ","798 ","0.0 ","7.3 ","2 ","2 ","2 ",2,,
,"COURT, PURNEA ",,,,,,,,,,,,,,,
,HAND PUMP WATER NEAR BUS STAND TILKS,,,,,,,,,,,,,,,
"1836 ",,"BIHAR ","27 ","30 ","6.9 ","7.1 ","886 ","952 ","0.1 ","0.9 ","2 ","2 ","2 ",2,,
,"MANJHI CHOWK, BEGUSARAI ",,,,,,,,,,,,,,,
,BHAGALPUR TAP WATER NEAR RAILWAY,,,,,,,,,,,,,,,
"1837 ",,"BIHAR ","27 ","31 ","7.2 ","7.7 ","667 ","706 ","0.1 ","0.6 ","2 ","2 ","2 ",2,,
,"STATION ",,,,,,,,,,,,,,,
,"TAP WATER NEAR VEER KUWAR SINGH CHOWK,",,,,,,,,,,,,,,,
"1838 ",,"BIHAR ","26 ","26 ","6.9 ","6.9 ","907 ","907 ","0.1 ",0.1,,,,,,
,"MUNGER ",,,,,,,,,,,,,,,
,HAND PUMP WATER IN CAMPUS OF KASTURBA,,,,,,,,,,,,,,,
"1839 ",,"BIHAR ","26 ","28 ","7.4 ","8.0 ","338 ","338 ","0.0 ","0.2 ","2 ","2 ","2 ",2,,
,"WATER WORKS, MUNGER ",,,,,,,,,,,,,,,
,"TAP WATER PHED PUMP HOUSE MAIN ROAD,",,,,,,,,,,,,,,,
"1840 ",,"BIHAR ","24 ","27 ","8.0 ","8.1 ","418 ","727 ",,,"2 ","2 ","2 ",2,,
,"MOTIHARI ",,,,,,,,,,,,,,,
,TAP WELL WATER FROM T. MODAL INTER,,,,,,,,,,,,,,,
"1841 ",,"BIHAR ","28 ","28 ","7.0 ","7.2 ","461 ","716 ","0.1 ","0.2 ","2 ","2 ","2 ",2,,
,"SCHOOL, G.B ROAD, GAYA ",,,,,,,,,,,,,,,
"1842 ","TAP WATER SAMPLE AT RAMKUND, GAYA ","BIHAR ","27 ","27 ","7.0 ","7.0 ","478 ","710 ","0.1 ","0.3 ","2 ","2 ","2 ",2,,
"1843 ","PHED WATER SUPPLY NEAR BUS STAND, RAJGIR ","BIHAR ","23 ","28 ","6.9 ","7.0 ","510 ","911 ","0.5 ","0.5 ","2 ","2 ","2 ",2,,

,,,,,,,,,,Nitrate-N +,,,,,,
,,,Temperature,,,,,ConductivityB.O.D.,,,Faecal Coli form,,Total Coli form,,,
,,,,,,"pH ",,,,Nitrite-N,,,,,,
Station,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,,(μmhos/cm)(mg/l),,,(MPN/100ml),,(MPN/100ml),,,
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,(mg/l),,,,,,
"Code ",,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ","Max ","Min ","Max ","Min ",Max,,
,BORE WELL WATER NEAR COMMISSIONARY,,,,,,,,,,,,,,,
"1844 ",,"BIHAR ","23 ","25 ","6.6 ","7.0 ","1350 ","1460 ","6.7 ","9.8 ","2 ","2 ","2 ",2,,
,"OFFICE, CHAPRA ",,,,,,,,,,,,,,,
,"HAND PUMP WATER AT CIVIL COURT,",,,,,,,,,,,,,,,
"2576 ",,"BIHAR ","25 ","28 ","7.0 ","7.0 ","610 ","906 ","0.1 ","0.3 ","2 ","2 ","2 ",2,,
,"AURANGABAD ",,,,,,,,,,,,,,,
,"HAND PUMP WATER AT COURT CAMPOUND,",,,,,,,,,,,,,,,
"2577 ",,"BIHAR ","27 ","30 ","6.7 ","8.2 ","189 ","198 ","0.1 ","0.2 ","2 ","2 ","2 ",2,,
,"ARARIA ",,,,,,,,,,,,,,,
,HAND PUMP WATER AT SARDAR PATEL BUS,,,,,,,,,,,,,,,
"2578 ",,"BIHAR ","20 ","24 ","7.2 ","7.3 ","518 ","725 ","0.1 ","3.2 ","2 ","2 ","2 ",2,,
,"STAND, BHOJPUR ",,,,,,,,,,,,,,,
,"TUBE WELL WATER AT COLLECTRIATE CAMPUS,",,,,,,,,,,,,,,,
"2579 ",,"BIHAR ","24 ","28 ","7.1 ","7.2 ","512 ","745 ","0.1 ","1.8 ","2 ","2 ","2 ",2,,
,"BUXAR ",,,,,,,,,,,,,,,
,"HAND PUMP WATER FROM NAGAR PARISHAD,",,,,,,,,,,,,,,,
"2580 ",,"BIHAR ","27 ","30 ","7.1 ","7.1 ","498 ","889 ",,,"2 ","2 ","2 ",2,,
,"BHABHUA ",,,,,,,,,,,,,,,
,HAND PUMP WATER AT KILA GATE NEAR,,,,,,,,,,,,,,,
"2581 ",,"BIHAR ","28 ","28 ","7.4 ","7.4 ","186 ","186 ","0.0 ",0.0,,,,,,
,"RAMBAGH MITHILA UNIVERSITY, DARBHANGA ",,,,,,,,,,,,,,,
,HAND PUMP WATER AT DARBHANGA BUS,,,,,,,,,,,,,,,
"2582 ",,"BIHAR ","29 ","29 ","7.5 ","7.5 ","401 ",401,,,,,,,,
,"STAND, DARBHANGA ",,,,,,,,,,,,,,,
"2583 ","HAND PUMP WATER AT BUS STAND, GOPALGANJ ","BIHAR ","22 ","25 ","6.7 ","6.8 ","1430 ","1680 ","0.0 ","0.2 ","2 ","2 ","2 ",2,,
,HAND PUMP WATER AT THAWAY MANDIR,,,,,,,,,,,,,,,
"2584 ",,"BIHAR ","24 ","25 ","7.1 ","7.3 ","577 ","1000 ","0.0 ","0.4 ","2 ","2 ","2 ",2,,
,"CAMPUS, GOPALGANJ ",,,,,,,,,,,,,,,
,TAP WATER NEAR PANI TANKI AT JAHANABAD,,,,,,,,,,,,,,,
"2585 ",,"BIHAR ","22 ","28 ","6.9 ","7.4 ","432 ","891 ","0.0 ","0.4 ","2 ","2 ","2 ",2,,
,"COURT, JAHANABAD ",,,,,,,,,,,,,,,
"2586 ","HAND PUMP WATER AT BUS STAND, KATIHAR ","BIHAR ","27 ","29 ","6.9 ","7.3 ","278 ","402 ","0.1 ","1.1 ","2 ","2 ","2 ",2,,
,"HAND PUMP WATER NEAR SADAR HOSPITAL,",,,,,,,,,,,,,,,
"2587 ",,"BIHAR ","29 ","29 ","6.7 ","6.7 ","867 ","867 ","0.5 ",0.5,,,,,,
,"KHAGARIA ",,,,,,,,,,,,,,,
,"HAND PUMP WATER AT D.M OFFICE,",,,,,,,,,,,,,,,
"2588 ",,"BIHAR ","27 ","31 ","6.7 ","7.5 ","204 ","336 ","0.0 ","0.3 ","2 ","2 ","2 ",2,,
,"KISHANGANJ ",,,,,,,,,,,,,,,
,"HAND PUMP WATER NEAR D.M OFFICE,",,,,,,,,,,,,,,,
"2589 ",,"BIHAR ","27 ","28 ","6.7 ","7.3 ","209 ","914 ","0.0 ","10.3 ","2 ","2 ","2 ",2,,
,"MADHEPURA ",,,,,,,,,,,,,,,
,"HAND PUMP WATER AT COLLECTRIATE OFFICE,",,,,,,,,,,,,,,,
"2590 ",,"BIHAR ","29 ","29 ","7.1 ","7.1 ","545 ","545 ","0.2 ",0.2,,,,,,
,"MADHUBANI ",,,,,,,,,,,,,,,
,TAP WATER INSIDE THE CAMPUS OF TOURIST,,,,,,,,,,,,,,,
"2591 ",,"BIHAR ","24 ","27 ","6.9 ","7.1 ","448 ","891 ","1.6 ","2.1 ","2 ","2 ","2 ",2,,
,"CAFETERIA, NALANDA ",,,,,,,,,,,,,,,
,NALANDA -HAND PUMP WATER AT CIVIL COURT,,,,,,,,,,,,,,,
"2592 ",,"BIHAR ","25 ","27 ","6.8 ","6.9 ","501 ","917 ","0.1 ","0.3 ","2 ","2 ","2 ",2,,
,"BIHAR SARIF ",,,,,,,,,,,,,,,
,NAWADAH- HAND PUMP WATER AT,,,,,,,,,,,,,,,
"2593 ",,"BIHAR ","25 ","27 ","7.0 ","7.0 ","445 ","926 ","0.1 ","0.2 ","2 ","2 ","2 ",2,,
,"COLLECTRIATE CAMPUS. ",,,,,,,,,,,,,,,
,SAHARSA HAND PUMP WATER NEAR SADAR,,,,,,,,,,,,,,,
"2594 ",,"BIHAR ","28 ","28 ","7.1 ","7.2 ","207 ","278 ","0.0 ","0.4 ","2 ","2 ","2 ",2,,
,"HOSPITAL ",,,,,,,,,,,,,,,

,,,,,,,,,,Nitrate-N +,,,,,,
,,,Temperature,,,,Conductivity,B.O.D.,,,Faecal Coli form,,Total Coli form,,,
,,,,,,"pH ",,,,Nitrite-N,,,,,,
Station,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,,(μmhos/cm)(mg/l),,,(MPN/100ml),,(MPN/100ml),,,
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,(mg/l),,,,,,
"Code ",,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ","Max ","Min ","Max ","Min ",Max,,
,SAMASTIPUR HAND PUMP WATER AT,,,,,,,,,,,,,,,
"2595 ",,"BIHAR ","30 ","30 ","7.2 ","7.2 ","821 ","821 ","0.0 ",0.0,,,,,,
,"COLLECTRIATE CAMPUS ",,,,,,,,,,,,,,,
,SITAMARHI HAND PUMP WATER AT SRI JANKI,,,,,,,,,,,,,,,
"2596 ",,"BIHAR ","22 ","25 ","7.5 ","8.1 ","318 ","697 ",,,"2 ","2 ","2 ",2,,
,"MANDIR ",,,,,,,,,,,,,,,
,SIWAN BORE WELL WATER AT COLLECTRIATE,,,,,,,,,,,,,,,
"2597 ",,"BIHAR ","24 ","26 ","6.9 ","7.1 ","660 ","1560 ","0.1 ","0.3 ","2 ","2 ","2 ",2,,
,"CAMPUS ",,,,,,,,,,,,,,,
,ROHTAS BORE WELL WATER FROM WATER TANK,,,,,,,,,,,,,,,
"2598 ",,"BIHAR ","27 ","29 ","7.0 ","7.3 ","521 ","843 ","0.0 ","1.3 ","2 ","2 ","2 ",2,,
,"NEAR DHARMA SHALA SASARAM. ",,,,,,,,,,,,,,,
,ROHTAS HAND PUMP WATER AT BUS STAND,,,,,,,,,,,,,,,
"2599 ",,"BIHAR ","27 ","29 ","7.0 ","7.5 ","465 ","854 ","0.0 ","2.1 ","2 ","2 ","2 ",2,,
,"SASARAM ",,,,,,,,,,,,,,,
,VAISHALI TAP WATER AT RAILWAY STATION,,,,,,,,,,,,,,,
"2600 ",,"BIHAR ","21 ","24 ","7.0 ","7.9 ","986 ","1200 ","5.9 ","9.2 ","2 ","2 ","2 ",2,,
,"CAMPUS HAZIPUR ",,,,,,,,,,,,,,,
,ARA (BHOJPUR) BORE WELL WATER AT STATION,,,,,,,,,,,,,,,
"3138 ",,"BIHAR ","21 ","24 ","7.1 ","7.1 ","576 ","1160 ","0.1 ","8.7 ","2 ","2 ","2 ",2,,
,"ROAD NEAR RLY STATION ",,,,,,,,,,,,,,,
"3139 ","ARARIA HAND PUMP WATER AT BUS STAND ","BIHAR ","28 ","30 ","6.8 ","7.8 ","140 ","212 ","0.1 ","0.1 ","2 ","2 ","2 ",2,,
,BETTIAH HAND PUMP WATER AT RAILWAY,,,,,,,,,,,,,,,
"3140 ",,"BIHAR ","24 ","26 ","7.1 ","7.2 ","604 ","890 ","0.0 ","0.6 ","2 ","2 ","2 ",2,,
,"STATION ",,,,,,,,,,,,,,,
,BODH GAYA HAND PUMP WATER NEAR LONG,,,,,,,,,,,,,,,
"3141 ",,"BIHAR ","26 ","27 ","6.8 ","7.2 ","605 ","702 ",,,"2 ","2 ","2 ",2,,
,"LORD BUDHA TAMPLE ",,,,,,,,,,,,,,,
,BIKRAMGANJ HAND PUMP WATER AT BUS,,,,,,,,,,,,,,,
"3142 ",,"BIHAR ","28 ","29 ","7.0 ","7.4 ","520 ","544 ","0.0 ","2.6 ","2 ","2 ","2 ",2,,
,"STAND CHAWK ",,,,,,,,,,,,,,,
"3143 ","BAGAHA HAND PUMP WATER AT BAGAHA BAZAR ","BIHAR ","22 ","24 ","7.2 ","7.4 ","410 ","573 ","0.0 ","0.3 ","2 ","2 ","2 ",2,,
,BARH HAND PUMP WATER NEAR A.N.S. COLLEGE,,,,,,,,,,,,,,,
"3144 ",,"BIHAR ","26 ","32 ","6.9 ","7.4 ","780 ","1007 ",,,"2 ","2 ","2 ",2,,
,"BARH ",,,,,,,,,,,,,,,
,DEHRI ON SONE HAND PUMP WATER NEAR,,,,,,,,,,,,,,,
"3145 ",,"BIHAR ","25 ","28 ","7.0 ","7.1 ","256 ","502 ","0.1 ","0.5 ","2 ","2 ","2 ",2,,
,"MUFFASIL THANA MORE ",,,,,,,,,,,,,,,
"3146 ","DUMRAON BORE WELL WATER AT PANI ","BIHAR ","25 ","26 ","7.2 ","7.4 ","540 ","844 ","0.1 ","0.5 ","2 ","2 ","2 ",2,,
,JAYNAGAR HAND PUMP WATER AT RAILWAY,,,,,,,,,,,,,,,
"3147 ",,"BIHAR ","30 ","30 ","7.7 ","7.7 ","323 ","323 ","0.3 ",0.3,,,,,,
,"STATION ",,,,,,,,,,,,,,,
,JAMALPUR HAND PUMP WATER POLICE STATION,,,,,,,,,,,,,,,
"3148 ",,"BIHAR ","29 ","29 ","8.6 ","8.6 ","1190 ","1190 ",,,"2 ","2 ","2 ",2,,
,"JAMALPUR ",,,,,,,,,,,,,,,
,KUDRA HAND PUMP WATER AT RAILWAY,,,,,,,,,,,,,,,
"3149 ",,"BIHAR ","26 ","30 ","7.0 ","7.0 ","505 ","766 ","0.0 ","0.2 ","2 ","2 ","2 ",2,,
,"STATION ",,,,,,,,,,,,,,,
,MANER HAND PUMP WATER AT MAIN ROAD,,,,,,,,,,,,,,,
"3150 ",,"BIHAR ","23 ","24 ","7.2 ","7.8 ","559 ","600 ","0.1 ","3.7 ","2 ","2 ","2 ",2,,
,"NEAR KALI MANDIR ",,,,,,,,,,,,,,,
,MOHANIA HAND PUMP WATER AT MOHANIA,,,,,,,,,,,,,,,
"3151 ",,"BIHAR ","23 ","29 ","7.0 ","7.5 ","464 ","511 ","0.1 ","0.2 ","2 ","2 ","2 ",2,,
,"GUEST HOUSE ",,,,,,,,,,,,,,,

,,,,,,,,,,Nitrate-N +,,,,,,
,,,Temperature,,,,Conductivity,B.O.D.,,,Faecal Coli form,,Total Coli form,,,
,,,,,,"pH ",,,,Nitrite-N,,,,,,
Station,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,,(μmhos/cm)(mg/l),,,(MPN/100ml),,(MPN/100ml),,,
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,(mg/l),,,,,,
"Code ",,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ","Max ","Min ","Max ","Min ",Max,,
,NARKATIAGANJ HAND PUMP WATER AT BUS,,,,,,,,,,,,,,,
"3152 ",,"BIHAR ","23 ","28 ","7.4 ","7.5 ","464 ","480 ","0.0 ","0.2 ","2 ","2 ","2 ",2,,
,"STAND ",,,,,,,,,,,,,,,
,PIRO HAND PUMP WATER AT CHURCH HIGH,,,,,,,,,,,,,,,
"3153 ",,"BIHAR ","27 ","28 ","7.0 ","7.2 ","478 ","601 ","0.0 ","0.5 ","2 ","2 ","2 ",2,,
,"SCHOOL PIRO ",,,,,,,,,,,,,,,
"3154 ","GAYA TAP WATER SAMPLE AT RAMKUND, GAYA ","BIHAR ","26 ","27 ","7.0 ","7.0 ","504 ","841 ","0.1 ","0.3 ","2 ","2 ","2 ",2,,
"3155 ","SUPUAL HAND PUMP WATER AT BUS STAND ","BIHAR ","29 ","29 ","7.0 ","7.2 ","198 ","303 ","0.0 ","1.0 ","2 ","2 ","2 ",2,,
"3156 ","SAMASTIPUR HAND PUMP WATER AT BUS STAND ","BIHAR ","30 ","30 ","7.2 ","7.2 ","736 ",736,,,,,,,,
,SULTANGANJ HAND PUMP WATER AT,,,,,,,,,,,,,,,
"3157 ",,"BIHAR ","28 ","29 ","7.0 ","7.1 ","717 ","872 ","0.0 ","6.3 ","2 ","2 ","2 ",2,,
,"SULTANGANJ CHAWK ",,,,,,,,,,,,,,,
"3158 ","SHERGHATI BORE WELL WATER AT BUS STAND ","BIHAR ","26 ","29 ","7.0 ","7.0 ","598 ","889 ","0.1 ","0.2 ","2 ","2 ","2 ",2,,
,SHAHPUR HAND PUMP WATER AT SHAHPUR,,,,,,,,,,,,,,,
"3159 ",,"BIHAR ","22 ","23 ","7.2 ","7.2 ","780 ","1460 ","0.1 ","8.6 ","2 ","2 ","2 ",2,,
,"HIGH SCHOOL ",,,,,,,,,,,,,,,
"3161 ","KATIHAR HAND PUMP WATER AT BUS STAND ","BIHAR ","28 ","28 ","6.9 ","7.5 ","256 ","264 ","0.0 ","2.7 ","2 ","2 ","2 ",2,,
,VAISHALI HAND PUMP WATER AT VAISHALI,,,,,,,,,,,,,,,
"3162 ",,"BIHAR ","21 ","22 ","7.1 ","7.2 ","804 ","822 ","0.0 ","0.2 ","2 ","2 ","2 ",2,,
,"BLOCK ",,,,,,,,,,,,,,,

,,TABLE - 4: WATER QUALITY OF GROUND WATER IN CHANDIGARH - 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,Nitrate-N +,,,,
,,,Temperature,,,,Conductivity,,,B.O.D.,,,Faecal Coli form,,Total Coli form,
,,,,,,"pH ",,,,,,Nitrite-N,,,,
Station,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,,(μmhos/cm),,(mg/l),,,(MPN/100ml),,(MPN/100ml),
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/l),,,,
"Code ",,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
"2039 ","SECTOR 15, CHANDIGARH ","CHANDIGARH ","22 ","25 ","7.0 ","7.6 ","878 ","938 ","1.0 ","1.0 ","1.7 ","5.9 ","2 ","2 ","7 ",7
"2040 ","SECTOR 22, CHANDIGARH ","CHANDIGARH ","22 ","22 ","7.0 ","7.0 ","853 ","853 ","1.0 ","1.0 ","1.6 ","1.6 ","22 ","22 ","26 ",26
"2041 ","SECTOR 34, CHANDIGARH ","CHANDIGARH ","22 ","24 ","7.0 ","7.3 ","863 ","905 ","1.0 ","1.0 ","4.7 ","5.2 ","2 ","2 ","2 ",2
"2042 ","SECTOR 47, CHANDIGARH ","CHANDIGARH ","21 ","24 ","7.2 ","7.4 ","662 ","721 ","1.0 ","1.0 ","4.6 ","4.9 ","2 ","2 ","2 ",2
"2043 ","PALSORA VILLAGE, CHANDIGARH ","CHANDIGARH ","22 ","24 ","7.0 ","7.2 ","1181 ","1210 ","1.0 ","2.0 ","0.4 ","1.0 ","11 ","11 ","32 ",32
"2044 ","DHANAS VILLAGE, CHANDIGARH ","CHANDIGARH ","23 ","24 ","7.2 ","7.3 ","664 ","1210 ","1.0 ","2.0 ","1.0 ","2.6 ","11 ","84 ","32 ",94
"2045 ","DADU MAJRA, CHANDIGARH ","CHANDIGARH ","22 ","24 ","7.6 ","7.6 ","746 ","753 ","1.0 ","1.0 ","2.5 ","2.8 ","2 ","34 ","2 ",39

,,TABLE - 5: WATER QUALITY OF GROUND WATER IN CHHATTISGARH - 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,Nitrate-N +,,,,
,,,Temperature,,,,Conductivity,,,B.O.D.,,Faecal Coli form,Total Coli form,,,
,,,,,,"pH ",,,,,,Nitrite-N,,,,
Station,,,,,,,,,,,,,,,,
,,,"⁰C ",,,,,(μmhos/cm),,(mg/l),,(MPN/100ml),(MPN/100ml),,,
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/l),,,,
"Code ",,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ",Max,,
"1620 ","AT RAIPUR REGION, CHHATISGARH. ","CHHATTISGARH ","24 ","30 ","7.4 ","7.5 ","446 ","456 ",,,,,"2 ",2,,
"1621 ","AT RAIPUR REGION, CHHATISGARH. ","CHHATTISGARH ","25 ","28 ","7.3 ","7.4 ","436 ","458 ",,,,,"2 ",2,,
"1622 ","AT BILASPUR REGION, CHHATISGARH. ","CHHATTISGARH ","30 ","33 ","7.5 ","7.5 ","412 ","430 ","0.1 ","0.1 ","0.3 ","0.5 ","2 ",2,,
"1623 ","AT BILASPUR REGION, CHHATISGARH. ","CHHATTISGARH ","27 ","30 ","7.5 ","7.5 ","432 ","451 ","0.1 ","0.2 ","0.3 ","0.3 ","2 ",2,,
,"HAND PUMP WATER 17/10 NEPALI MOHLLA,",,,,,,,,,,,,,,,
3171,"SHANKAR NAGAR, HEAVY INDUSTRIAL AREA,","CHHATTISGARH ","23 ","23 ","7.2 ",7.4,,,,,,,,,,
,"BHILAI, CHHATISGARH.",,,,,,,,,,,,,,,
,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE,",,,,,,,,,,,,,,,
"3172 ",,"CHHATTISGARH ","7 ","27 ","7.1 ","7.2 ","0 ","0 ","0.4 ",0.6,,,,,,
,"KORBA, CHHATISGARH. ",,,,,,,,,,,,,,,
,"BOREWELL/ HANDPUMP IN PARSABHATA,",,,,,,,,,,,,,,,
"3173 ",,"CHHATTISGARH ","26 ","27 ","7.2 ","7.2 ",,,"0.4 ","0.4 ","0.0 ",1.0,,,,
,"BALCO, KORBA, CHHATISGARH. ",,,,,,,,,,,,,,,
,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,",,,,,,,,,,,,,,,
"3174 ",,"CHHATTISGARH ","26 ","27 ","7.2 ","26.2 ",,,"0.2 ",0.4,,,,,,
,"KORBA, CHHATISGARH. ",,,,,,,,,,,,,,,

,,"TABLE - 6: WATER QUALITY OF GROUND WATER IN DAMAN, DIU, DADRA NAGAR HAVELI – 2018",,,,,,,,,,,,,,
,,,,,,,,,,,Nitrate-N +,,,,,
,,Temperature,,,,Conductivity,,,B.O.D.,,,Faecal Coli form,,Total Coli form,,
,,,,,"pH ",,,,,,Nitrite-N,,,,,
Station,,,,,,,,,,,,,,,,
,,"⁰C ",,,,,(μmhos/cm),,(mg/l),,,,(MPN/100ml),(MPN/100ml),,
,Station Name State Name,,,,,,,,,,,,,,,
,,,,,,,,,,,(mg/l),,,,,
"Code ",,,,,,,,,,,,,,,,
,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"1440 ","WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN ","30 ","31 ","7.2 ","7.5 ","430 ","434 ","2.0 ","2.0 ","2.4 ","6.0 ","12 ","33 ","15 ",84,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2448 ","VILLAGE BHIMPORE, DAMAN ","31 ","31 ","7.2 ","7.2 ","437 ","468 ","1.0 ","3.0 ","5.8 ","7.4 ","22 ","70 ","94 ",280,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2449 ","VILLAGE RINGANWADA, DAMAN ","30 ","30 ","7.2 ","7.4 ","590 ","604 ","3.0 ","3.0 ","1.4 ","1.8 ","94 ","220 ","170 ",540,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2450 ","VILLAGE DUNETHA, DAMAN ","31 ","31 ","7.0 ","7.4 ","576 ","586 ","1.0 ","2.0 ","1.4 ","2.6 ","130 ","350 ","430 ",920,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2451 ","VILLAGE DABHEL, DAMAN ","30 ","30 ","7.3 ","7.4 ","1092 ","1128 ","1.0 ","5.0 ","2.1 ","6.1 ","9 ","22 ","26 ",94,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2452 ","VILLAGE KACHIGAM, DAMAN ","30 ","31 ","7.3 ","7.3 ","955 ","974 ","2.0 ","4.0 ","1.2 ","5.8 ","130 ","220 ","350 ",540,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2453 ","VILLAGE KHANVEL, DADRA ","30 ","31 ","7.5 ","7.6 ","641 ","662 ","1.0 ","4.0 ","0.9 ","1.0 ","70 ","540 ","350 ",1600,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2454 ","VILLAGE ATHAL, DADRA ","30 ","31 ","7.2 ","7.4 ","398 ","428 ","1.0 ","3.0 ","0.6 ","0.8 ","280 ","350 ","920 ",920,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2455 ","VILLAGE MASAT, DADRA ","30 ","31 ","7.3 ","7.5 ","1098 ","1128 ","1.0 ","3.0 ","0.7 ","0.7 ","79 ","540 ","240 ",1600,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2456 ","VILLAGE PIPERIA, DADRA ","30 ","30 ","7.3 ","7.4 ","1064 ","1157 ","1.0 ","3.0 ","1.4 ","2.1 ","120 ","220 ","350 ",540,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2457 ","VILLAGE GALONDA, DADRA ","30 ","30 ","7.0 ","7.2 ","760 ","792 ","1.0 ","4.0 ","0.6 ","0.8 ","8 ","17 ","39 ",42,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,
,"DAMAN & DIU, DADRA &",,,,,,,,,,,,,,,
"2458 ","VILLAGE, DADRA ","30 ","31 ","7.5 ","7.7 ","1210 ","1385 ","2.0 ","4.0 ","0.8 ","1.3 ","80 ","94 ","170 ",240,
,"NAGAR HAVELI ",,,,,,,,,,,,,,,

,,TABLE - 7: WATER QUALITY OF GROUND WATER IN DELHI – 2018,,,,,,,,,,,,,,
,,,,,,,,,,Nitrate-N +,,,,,,
,,Temperature,,,Conductivity,,,B.O.D.,,,Faecal Coli form,,Total Coli form,,,
,,,,"pH ",,,,,,Nitrite-N,,,,,,
Station,,,,,,,,,,,,,,,,
,,"⁰C ",,,,(μmhos/cm),,(mg/l),,,(MPN/100ml),,(MPN/100ml),,,
,"Station Name ",State Name,,,,,,,,,,,,,,
,,,,,,,,,,(mg/l),,,,,,
"Code ",,,,,,,,,,,,,,,,
,,"Min Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,
"3477 ","WELL AT ALIPUR, DELHI ","DELHI ","7.8 ","7.8 ","2870 ","2870 ",,,,,"2 ","2 ","2 ",2,,
"3479 ","WELL AT AURBINDO MARG, DELHI ","DELHI ","7.6 ","7.8 ","1717 ","2730 ",,,"37.0 ","551.3 ","23 ","46 ","46 ",110,,
"3480 ","WELL AT BAWANA, DELHI ","DELHI ","8.0 ","8.0 ","3390 ","3390 ",,,,,"2 ","2 ","11 ",11,,
"3483 ","WELL AT BURARI, DELHI ","DELHI ","7.6 ","7.6 ","2040 ","2040 ",,,"2.4 ","2.4 ","2 ","2 ","2 ",2,,
